city,year,Ctnm,Cttyp,GDP,Gdpct01,Gdpct02,Gdpct03,GDP_PerCapita,GDP_PrimInd,GDP_SecInd,GDP_TerInd,Eect04,Eect05,Eect06,Eect08,Eect09,Eect10,Eect11,Eect12,wage,hpopu,urban,nightLight
1306,2012,保定市,地级市,2720.9,13.9,54.98,31.12,,3781153,14959090,8468757,528.33,101,37.672,.16,55.16,44.68,89.56999999999999,3127206,34913.54,1135.143,41.19900131225586,.2762194126761072
1304,2013,邯郸市,地级市,3061.5043,12.9,51.34,35.76,,3950056,15716349,10948638,823.89,80.40000000000001,121.47,.24,49.96,49.8,74.79000000000001,2919866,39040.86,932.51,47.90999984741211,.75802510462523
1305,2013,邢台市,地级市,1604.5756,15.88,52.38,31.74,,2548033,8405452,5092271,613.58,45.7,45.2928,.22,43.94,55.84,42.1,1671682,39707.41,721.6900000000001,44.20000076293945,.366305081779985
1309,2013,沧州市,地级市,3012.985,10.39,52.27,37.34,,3130746,15747856,11251248,536.77,52.4,38.512,1.58,37.64,60.78,48.55,2110744,43475.67,730.95,44.64699935913086,.5882394213310722
1302,2013,唐山市,地级市,6121.2139,9.029999999999999,58.7,32.27,,5530329,35930482,19751328,537.5700000000001,96.7,41.2232,2.63,51.54,45.83,85.36,4120332,48270.06,770.8,54.97000122070313,1.434632470186211
1301,2013,石家庄市,地级市,4863.6585,10.05,48.51,41.44,,4739686,23513707,20383192,632.98,92.90000000000001,48.8101,.22,36.54,63.24,89.12,3890359,43653.04,1049.98,55.72000122070313,.8144442530319632
1311,2013,衡水市,地级市,1070.2335,15.72,52.18,32.1,,1682626,5584781,3434928,507.08,29.6,34.8207,.41,35.72,63.87,27.47,1007763,36685.95,440.85,43.62300109863281,.288124374754481
1308,2013,承德市,地级市,1272.0917,16.54,51.08,32.38,,2104025,6497771,4119121,95.17,30.3,17.7657,1.29,35.17,63.54,27.66,1170657,42323.1,351.51,43.85800170898438,.08084717731617
1303,2013,秦皇岛市,地级市,1168.7549,14.67,38.29,47.03,,1700965,4447488,5539096,375.19,34.2,15.1803,.26,38.5,61.24,30.97,1496108,48308.3,304.52,50.81000137329102,.724979845134073
1306,2013,保定市,地级市,2904.3115,14.09,54.36,31.54,,4093526,15788471,9161118,556.89,99.90000000000001,41.4377,.14,53.8,46.06,80.68000000000001,3201275,39678.67,1141.63,42.90000152587891,.3490212412698973
1310,2013,廊坊市,地级市,1943.134,10.24,52.6,37.16,,1990145,10220140,7221055,661.83,43.9,38.512,.34,46.77,52.89,40.64,2016987,49630.59,446.84,52.14599990844727,1.414529419351116
1307,2013,张家口市,地级市,1317.0159,18.32,42.13,39.56,,2355015,5545795,5269349,126.61,39,,1.28,32.45,66.27,36.78,1334768,36290.59,441.33,48.95000076293945,.1516690955327703
1304,2014,邯郸市,地级市,3080.01,13.09,50.11,36.8,,4031733.09,15433930.11,11334436.8,853.28,80.48699999999999,121.27,.21,48.85,50.94,70.05,2901676,41422.93,937.39,49.13000106811523,.8029938758541176
